pass,forwardresult,backresult,profit,expectedpayoff,profitfactor,recoveryfactor,sharperatio,custom,equityddpercent,trades,slatrmultiplier,tpatrmultiplier,takeprofitpercent,rsibuybelow,rsisellabove,maxdrawdown,winrate,symbol,timeframe,is_start,is_end,oos_start,oos_end
106,87.30,26.57,1297.71,22.37431,1.512591,3.070122,9.053261,0,4.1508,58,2.1,2.4,88,34,75,4.1508,87.3,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3461,87.20,86.24,884.73,15.79875,1.600371,2.289022,6.018086,0,3.5975,56,5.2,3.8,70,32,60,3.5975,87.2,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
2884,87.06,95.14,962.0,15.516129,1.522565,2.32575,5.698858,0,3.7031,62,4.6,3.3,79,31,61,3.7031,87.06,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1546,86.99,86.37,1345.46,17.249487,1.437434,2.949277,9.53772,0,4.0458,78,2.0,2.0,73,26,62,4.0458,86.99,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
400,86.81,26.24,1308.05,19.818939,1.447362,3.184308,7.58163,0,3.6621,66,2.1,2.2,93,39,77,3.6621,86.81,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,86.75,79.32,1239.19,17.210972,1.434614,2.957776,9.188738,0,3.8244,72,2.0,2.0,81,29,65,3.8244,86.75,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
806,86.67,88.05,1078.5,17.680328,1.559969,2.152394,5.785063,0,4.9466,61,3.8,2.7,95,35,62,4.9466,86.67,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3692,86.66,80.10,1662.26,19.328605,1.42894,3.296042,9.91504,0,4.3907,86,2.0,3.6,52,40,66,4.3907,86.66,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
282,86.46,92.83,694.03,9.50726,1.434633,2.725534,5.432965,0,2.4283,73,5.0,2.9,61,25,61,2.4283,86.46,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
4088,86.43,91.95,758.26,9.721282,1.429816,2.754705,5.765746,0,2.7179,78,4.7,3.3,51,26,60,2.7179,86.43,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
2613,86.43,85.47,1101.74,18.362333,1.459344,3.084292,10.624494,0,3.2895,60,2.0,2.0,81,22,66,3.2895,86.43,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
2398,86.14,86.43,1580.08,19.751,1.439416,2.694543,8.818965,0,5.1694,80,2.0,3.1,61,33,60,5.1694,86.14,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3677,86.00,81.14,1255.19,22.821636,1.522994,3.037289,10.642571,0,3.6277,55,2.0,3.6,54,28,67,3.6277,86.0,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
4201,85.97,21.69,1524.06,27.710182,1.56602,3.542019,9.039561,0,3.8248,55,2.0,3.1,78,33,77,3.8248,85.97,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1537,85.61,84.43,1243.39,25.375306,2.058015,5.42231,19.913053,0,2.1018,49,2.0,2.0,50,27,77,2.1018,85.61,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1413,85.60,22.88,1192.62,19.877,1.473209,2.549859,8.791728,0,4.6018,60,2.0,2.0,98,34,76,4.6018,85.6,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
992,85.17,60.93,1305.06,18.125833,1.429538,2.489765,8.692075,0,4.7405,72,2.0,2.0,89,35,72,4.7405,85.17,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,85.07,95.22,700.3,8.978205,1.388572,2.791819,5.286198,0,2.3819,78,4.8,3.5,51,26,61,2.3819,85.07,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,84.96,74.05,1256.98,19.045152,1.615648,1.824566,13.566028,0,6.2094,66,2.0,2.0,58,30,71,6.2094,84.96,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1624,84.93,38.19,1029.19,19.792115,1.603107,2.603303,6.912322,0,3.6431,52,3.6,3.2,77,34,75,3.6431,84.93,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1217,84.88,92.23,1414.02,14.1402,1.412744,2.491226,10.66223,0,4.9023,100,2.0,2.0,57,34,61,4.9023,84.88,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1045,84.76,95.53,878.28,13.940952,1.44313,2.416043,6.274916,0,3.4145,63,3.4,3.1,64,20,62,3.4145,84.76,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
581,84.72,66.30,1083.9,22.120408,1.843719,3.596576,18.079831,0,2.7717,49,2.0,2.0,50,28,78,2.7717,84.72,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3544,84.63,27.31,1249.07,20.817833,1.465302,2.463309,8.042964,0,4.5763,60,2.0,3.6,54,33,71,4.5763,84.63,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
2822,84.54,82.48,1477.44,19.187532,1.415381,2.601951,7.991753,0,5.0439,77,2.0,2.8,71,37,62,5.0439,84.54,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
9,84.53,85.43,1270.51,21.175167,1.482054,2.34325,7.091058,0,4.7873,60,2.8,4.4,62,33,61,4.7873,84.53,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
2244,84.49,89.57,1058.92,18.577544,1.526986,2.215453,5.89421,0,4.7061,57,4.0,4.4,69,35,60,4.7061,84.49,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1154,84.43,73.62,1218.43,13.538111,1.455251,2.209102,10.700375,0,5.2447,90,2.0,2.0,50,40,70,5.2447,84.43,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
122,84.37,84.88,1351.38,17.781316,1.442004,2.281465,8.35278,0,5.3837,76,2.2,3.2,54,33,63,5.3837,84.37,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,84.35,81.94,1055.48,15.521765,1.38759,2.666498,9.082265,0,3.5246,68,2.0,2.0,74,24,66,3.5246,84.35,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
461,84.31,54.35,629.31,10.666271,1.460571,2.401397,4.509141,0,2.4914,59,5.3,2.3,100,38,68,2.4914,84.31,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
611,84.27,82.69,1083.26,12.309773,1.397283,2.4754,9.573848,0,4.2926,88,2.0,2.0,50,28,65,4.2926,84.27,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,84.23,86.39,1286.24,12.13434,1.386123,2.54444,10.209905,0,4.5879,106,2.0,2.0,50,38,65,4.5879,84.23,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3734,83.71,78.74,1193.64,16.351233,1.374598,2.651119,8.246611,0,4.2165,73,2.0,2.0,95,26,64,4.2165,83.71,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3995,83.71,61.49,1276.87,26.058571,1.837764,2.622987,15.157073,0,4.3780,49,2.0,2.0,66,28,74,4.378,83.71,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,83.70,82.65,984.35,15.143846,1.396008,2.4868,8.979399,0,3.5471,65,2.0,2.0,70,25,66,3.5471,83.7,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
289,83.51,85.90,1532.77,19.159625,1.391646,2.943163,7.941569,0,4.5252,80,2.1,4.2,53,40,63,4.5252,83.51,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
596,83.49,91.17,829.75,10.503165,1.490381,2.010784,6.083855,0,4.0802,79,5.0,2.9,61,33,64,4.0802,83.49,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3168,83.30,52.72,1398.09,19.417917,1.498864,1.987928,10.680543,0,6.3297,72,2.0,2.0,81,34,73,6.3297,83.3,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
582,83.21,67.26,992.43,16.5405,1.529581,1.985654,10.465037,0,4.7490,60,2.0,2.0,57,29,73,4.749,83.21,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1945,83.14,64.87,1247.1,17.564789,1.398905,2.370777,8.291789,0,4.6319,71,2.0,2.0,97,33,66,4.6319,83.14,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,82.97,82.61,1039.99,12.235176,1.390768,2.308165,9.458473,0,4.2196,85,2.0,2.0,50,25,64,4.2196,82.97,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
2389,82.91,89.55,1116.65,13.453614,1.35557,2.474461,9.088875,0,4.1644,83,2.0,2.0,66,22,62,4.1644,82.91,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
4304,82.69,35.71,1259.13,25.1826,1.672867,2.430518,12.726293,0,4.6151,50,2.0,2.0,82,28,74,4.6151,82.69,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
658,82.67,80.65,1343.98,21.677097,1.471991,2.136048,8.380195,0,6.1570,62,2.4,4.9,50,28,64,6.157,82.67,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
2362,82.45,84.87,1059.14,15.80806,1.343037,2.857058,7.191214,0,3.6376,67,2.0,3.1,62,28,65,3.6376,82.45,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3385,82.28,67.72,1189.53,18.023182,1.582612,1.726659,13.284678,0,6.2193,66,2.0,2.0,57,30,71,6.2193,82.28,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3127,82.27,83.64,1058.99,13.404937,1.440552,2.067936,10.780884,0,4.8211,79,2.0,2.0,50,30,66,4.8211,82.27,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,82.11,91.64,1217.47,14.847195,1.385341,2.236023,9.563937,0,4.9754,82,2.0,2.0,69,22,62,4.9754,82.11,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
931,81.95,78.72,867.36,12.570435,1.411809,2.147143,10.420271,0,3.8101,69,2.0,2.0,50,27,67,3.8101,81.95,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
4057,81.94,38.69,1083.02,19.691273,1.505336,2.175045,9.758663,0,4.6845,55,2.0,2.0,82,29,73,4.6845,81.94,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
41,81.90,37.87,859.49,16.216792,1.466187,2.824111,5.44034,0,3.0343,53,4.0,4.4,64,37,74,3.0343,81.9,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
925,81.88,86.57,1324.13,18.649718,1.445507,2.051388,7.692191,0,5.5535,71,2.8,4.2,58,33,60,5.5535,81.88,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
4248,81.75,84.98,909.71,13.995538,1.367742,2.320274,8.376354,0,3.5360,65,2.0,2.0,69,25,66,3.536,81.75,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
873,81.53,83.76,885.89,11.073625,1.352583,2.278934,8.743224,0,3.8131,80,2.0,2.0,50,27,66,3.8131,81.53,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,81.53,30.58,1326.36,27.068571,1.677849,2.673628,11.196982,0,4.6454,49,2.0,2.7,71,29,72,4.6454,81.53,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
968,81.51,93.43,930.53,14.770317,1.433656,2.09169,5.771412,0,4.3896,63,3.8,4.1,61,33,64,4.3896,81.51,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1140,81.37,92.94,919.62,13.327826,1.39243,2.157163,5.78559,0,4.2064,69,3.8,4.1,58,32,64,4.2064,81.37,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1342,81.34,82.44,1207.16,15.280506,1.400325,2.113264,9.397376,0,4.9341,79,2.0,2.0,69,38,67,4.9341,81.34,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
4295,81.30,84.83,898.81,13.026232,1.436754,2.019435,10.205432,0,4.4187,69,2.0,2.0,50,27,69,4.4187,81.3,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3183,81.28,90.10,1248.05,24.961,1.592521,2.694059,6.625825,0,4.5847,50,3.6,4.7,78,38,66,4.5847,81.28,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
899,81.10,94.09,842.23,10.661139,1.326827,2.31204,8.761501,0,3.3763,79,2.0,2.0,50,20,61,3.3763,81.1,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3069,80.81,53.07,1811.71,33.550185,1.60371,3.278104,8.8807,0,5.0216,54,2.0,3.5,91,27,63,5.0216,80.81,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1073,80.71,84.06,1176.0,17.294118,1.383322,2.204435,8.151432,0,4.8647,68,2.0,3.2,60,30,65,4.8647,80.71,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
875,80.64,90.34,1253.26,17.903714,1.397105,2.151298,8.036999,0,5.2208,70,2.4,4.2,55,33,62,5.2208,80.64,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
33,80.59,85.13,1320.91,17.380395,1.383013,2.158844,6.689135,0,5.9926,76,2.3,2.4,94,40,63,5.9926,80.59,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1299,80.55,87.09,1509.42,17.1525,1.414951,2.01689,9.346702,0,6.4684,88,2.0,2.0,80,34,62,6.4684,80.55,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
771,80.50,86.87,1316.13,17.3175,1.382655,2.151031,6.73023,0,5.9926,76,2.3,2.4,95,40,63,5.9926,80.5,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1066,80.48,91.11,796.24,9.258605,1.329003,2.230239,6.925896,0,3.4001,86,3.0,2.3,57,29,62,3.4001,80.48,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1461,80.36,61.63,1715.54,32.368679,1.596255,2.755445,7.915025,0,5.5887,53,2.0,5.1,59,23,62,5.5887,80.36,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
705,80.11,50.14,731.68,13.54963,1.517037,2.040152,4.671745,0,3.5735,54,5.0,2.8,93,39,69,3.5735,80.11,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,79.98,97.46,630.07,9.131449,1.429297,1.943341,5.051506,0,2.9598,69,5.3,2.6,71,26,61,2.9598,79.98,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,79.97,53.40,1870.73,26.34831,1.509648,1.946204,8.325676,0,7.7511,71,2.0,4.4,58,39,63,7.7511,79.97,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
670,79.94,81.45,1055.35,16.236154,1.37316,2.157342,7.345508,0,4.7641,65,2.0,2.0,98,22,62,4.7641,79.94,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
290,79.70,76.50,481.61,7.644603,1.359236,2.147839,4.563895,0,2.1543,63,5.9,3.2,60,38,76,2.1543,79.7,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1267,79.64,95.38,1103.21,20.058364,1.463791,2.126424,5.262046,0,5.1086,55,3.8,4.1,89,40,61,5.1086,79.64,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
699,79.53,84.60,1287.72,14.468764,1.349461,2.103362,8.3587,0,5.4279,89,2.0,2.0,77,35,62,5.4279,79.53,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3145,79.46,91.09,756.94,13.05069,1.482702,1.900236,5.210883,0,3.7185,58,5.4,3.9,71,32,62,3.7185,79.46,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
988,79.28,72.96,1042.11,17.08377,1.45879,1.888907,10.08815,0,4.9270,61,2.0,2.0,70,29,67,4.927,79.28,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,79.20,75.13,1463.82,28.702353,1.557563,2.908907,8.822682,0,4.5487,51,2.0,4.6,59,24,66,4.5487,79.2,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,79.09,83.65,1146.92,13.818313,1.356497,2.042891,8.643982,0,4.8816,83,2.0,2.0,69,38,66,4.8816,79.09,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
929,79.01,89.54,943.76,16.271724,1.511332,1.798803,5.191586,0,5.1777,58,4.3,5.4,51,33,62,5.1777,79.01,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
4301,78.90,60.60,1078.49,21.146863,1.562138,2.118924,9.943209,0,4.7550,51,2.0,2.0,81,29,72,4.755,78.9,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,78.87,35.26,1227.2,25.566667,1.702542,2.464158,12.041594,0,4.5615,48,2.0,2.0,81,29,74,4.5615,78.87,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
856,78.58,87.86,1204.59,25.095625,1.630993,3.156765,6.440233,0,3.7631,48,4.0,4.1,95,39,67,3.7631,78.58,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
283,78.56,77.00,840.56,10.377284,1.432098,1.829691,8.091553,0,4.2948,81,2.9,2.0,53,35,74,4.2948,78.56,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1551,78.49,90.58,864.6,13.945161,1.389121,1.993498,5.11809,0,4.2594,62,3.6,4.0,62,33,61,4.2594,78.49,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1151,78.41,89.17,1231.74,12.830625,1.417283,1.856568,9.628021,0,6.3543,96,2.0,2.0,50,35,66,6.3543,78.41,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
590,78.36,75.08,1192.22,17.031714,1.436738,1.822047,9.948044,0,5.6600,70,2.0,2.0,74,37,75,5.66,78.36,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
804,78.26,21.50,2143.29,44.651875,1.861486,4.451555,10.70927,0,4.1744,48,2.0,4.3,75,34,78,4.1744,78.26,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1231,78.20,81.65,681.58,10.993226,1.387002,1.973649,4.558661,0,3.4063,62,5.0,3.6,71,34,63,3.4063,78.2,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
4291,78.14,21.48,1636.59,31.472885,1.600564,2.877723,7.861698,0,5.6175,52,2.0,4.0,74,36,79,5.6175,78.14,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3397,78.00,36.29,1003.85,19.304808,1.460676,2.27064,9.540917,0,3.9975,52,2.0,2.0,90,28,73,3.9975,78.0,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
23,77.93,83.78,1123.56,13.375714,1.35968,1.950117,8.930581,0,4.9989,84,2.1,2.0,66,38,66,4.9989,77.93,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
460,77.90,96.15,1204.62,20.76931,1.487663,1.848569,6.10072,0,6.4165,58,3.5,4.2,85,40,61,6.4165,77.9,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
703,77.77,60.91,1157.28,17.272836,1.390597,1.93483,7.450761,0,5.3717,67,2.3,2.4,92,33,67,5.3717,77.77,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
751,77.74,92.99,663.6,11.247458,1.42996,1.892755,4.739694,0,3.4711,59,5.3,2.7,96,32,62,3.4711,77.74,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
880,77.73,87.49,946.14,11.538293,1.392,1.868549,5.385389,0,4.9883,82,3.8,2.7,71,37,62,4.9883,77.73,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1010,77.68,93.49,791.46,11.812836,1.315618,2.044535,5.041905,0,3.5327,67,3.6,4.4,54,33,63,3.5327,77.68,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3564,77.60,96.11,711.95,12.066949,1.381454,1.99986,4.576536,0,3.4168,59,4.8,3.8,75,34,63,3.4168,77.6,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3218,77.56,75.91,1352.78,21.472698,1.408743,2.217818,7.042919,0,5.3621,63,2.0,3.6,69,31,62,5.3621,77.56,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
2021,77.41,73.21,935.28,15.085161,1.335055,2.075771,7.171168,0,4.2090,62,2.0,2.0,98,25,65,4.209,77.41,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
516,77.38,69.14,1051.83,15.698955,1.38637,1.901046,5.458106,0,5.4359,67,2.9,2.7,99,32,62,5.4359,77.38,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
810,77.34,89.41,725.93,10.998939,1.304547,2.042802,5.432565,0,3.3439,66,3.4,3.6,60,27,63,3.3439,77.34,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
192,77.29,91.32,1190.84,13.380225,1.459032,1.687316,8.839934,0,6.1136,89,2.6,2.4,52,38,63,6.1136,77.29,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
905,77.22,84.84,844.72,14.317288,1.388654,1.95868,5.383872,0,4.2463,59,3.9,3.8,74,30,60,4.2463,77.22,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
2060,77.21,68.00,1168.67,16.231528,1.38438,1.87065,8.273937,0,5.4513,72,2.0,2.0,83,38,72,5.4513,77.21,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,77.16,80.08,1328.32,17.029744,1.424618,1.770149,10.179409,0,6.7566,78,2.0,2.0,78,35,72,6.7566,77.16,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
4284,76.78,96.03,702.43,10.48403,1.413374,1.780964,4.758693,0,3.8961,67,5.2,4.2,55,32,60,3.8961,76.78,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3510,76.77,62.42,1260.35,27.398913,2.168809,6.122365,22.714913,0,1.8736,46,2.0,2.0,50,28,79,1.8736,76.77,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1964,76.75,32.00,1033.76,17.521356,1.393133,1.938167,8.111394,0,4.7922,59,2.0,2.0,98,30,67,4.7922,76.75,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
120,76.60,43.67,1494.24,30.494694,1.620351,2.256615,8.393334,0,5.6986,49,2.3,5.6,50,39,74,5.6986,76.6,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1086,76.53,97.55,632.38,10.903103,1.33985,2.039278,4.088833,0,2.9806,58,5.1,5.5,52,38,63,2.9806,76.53,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,76.47,77.28,1280.99,24.169623,1.467073,2.344461,7.363835,0,4.7353,53,2.0,3.6,70,24,66,4.7353,76.47,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
657,76.40,83.74,657.03,9.806418,1.310873,1.954865,7.048775,0,3.1115,67,2.6,2.2,60,27,67,3.1115,76.4,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
784,76.38,90.29,866.59,13.755397,1.374434,1.870473,5.211694,0,4.5645,63,3.6,4.4,59,33,64,4.5645,76.38,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,76.31,71.06,1438.97,24.389322,1.478122,1.961278,7.490891,0,7.1467,59,2.0,4.4,58,28,64,7.1467,76.31,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
339,76.29,82.76,1214.1,13.955172,1.315764,1.951961,7.693425,0,5.5743,87,2.0,2.1,83,39,63,5.5743,76.29,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,76.16,93.21,514.84,7.461449,1.364845,1.834717,4.511428,0,2.7115,69,5.2,3.1,51,26,61,2.7115,76.16,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,75.85,99.34,562.79,10.618679,1.36677,2.224554,3.950256,0,2.3886,53,5.4,5.2,51,26,61,2.3886,75.85,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3479,75.79,38.89,1036.58,18.846909,1.429922,1.918491,8.543219,0,4.7496,55,2.0,2.0,98,28,67,4.7496,75.79,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1430,75.59,84.79,812.1,14.247368,1.539293,1.529407,5.300747,0,5.2663,57,5.1,3.4,78,39,66,5.2663,75.59,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
782,75.57,90.04,1338.16,13.939167,1.388318,1.742078,9.995589,0,6.5766,96,2.0,2.0,60,37,61,6.5766,75.57,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1643,75.51,87.59,680.89,12.15875,1.443187,1.803204,5.124501,0,3.4774,56,5.1,3.9,65,30,62,3.4774,75.51,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
108,75.33,83.91,1199.47,17.383623,1.442558,1.625034,8.157114,0,6.7254,69,2.5,3.8,53,30,63,6.7254,75.33,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
585,75.26,90.27,755.72,9.943684,1.311369,1.859044,8.179231,0,3.7987,76,2.0,2.0,50,20,63,3.7987,75.26,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
46,75.12,39.56,721.18,11.822623,1.337834,1.87734,6.576374,0,3.6679,61,2.4,2.3,64,33,77,3.6679,75.12,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1152,75.10,92.85,1141.71,24.291702,1.647228,2.520331,5.775322,0,4.4854,47,3.8,3.7,88,39,65,4.4854,75.1,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
2912,75.01,73.11,688.12,12.072281,1.411678,1.8087,9.313594,0,3.7771,57,2.0,2.0,50,28,70,3.7771,75.01,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
726,74.97,83.48,826.69,11.324521,1.288453,1.886473,4.765624,0,4.0571,73,3.4,4.2,61,33,64,4.0571,74.97,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3317,74.89,36.05,1038.96,14.633239,1.324829,1.865781,6.54492,0,4.9868,71,2.0,2.0,98,40,72,4.9868,74.89,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
35,74.59,38.93,891.57,18.195306,1.524105,2.183615,8.823071,0,3.8697,49,2.6,3.0,58,29,77,3.8697,74.59,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
